month,temperature,humidity,water_level,cluster_id,device_id
9,57.4,72.7,18.5,1,Northcid1ind4
9,62.5,72.3,14.5,1,Northcid1ind4
9,56.2,73.4,17,1,Northcid1ind4
9,63.8,72.3,19.2,1,Northcid1ind4
9,61,72.3,19,1,Northcid1ind4
9,53.5,71.5,19.8,1,Northcid1ind4
9,62,73,18.4,1,Northcid1ind4
9,57.1,71.9,15.3,1,Northcid1ind4
9,61.3,73.2,16.6,1,Northcid1ind4
9,62.3,72.9,18.3,1,Northcid1ind4
9,60.3,73.1,16.9,1,Northcid1ind4
9,59.8,71.9,12.8,1,Northcid1ind4
9,70.7,72.7,16.8,1,Northcid1ind4
9,66.7,73,22.5,1,Northcid1ind4
9,55.8,73.1,17.7,1,Northcid1ind4
9,60.5,73.1,19.9,1,Northcid1ind4
9,61.5,72,23.6,1,Northcid1ind4
9,65.6,71.7,19,1,Northcid1ind4
9,50,72.9,15.7,1,Northcid1ind4
9,58.4,72.8,15.7,1,Northcid1ind4
9,57.1,72.4,21.3,1,Northcid1ind4
9,62.1,72.7,22.7,1,Northcid1ind4
9,59.4,72.7,15.1,1,Northcid1ind4
9,72,72.9,20.1,1,Northcid1ind4
9,66.7,72.9,21.8,1,Northcid1ind4
9,55.1,72.6,19.9,1,Northcid1ind4
9,65.3,71.6,16.3,1,Northcid1ind4
9,56.6,72.2,16.6,1,Northcid1ind4
9,62.4,72.1,18,1,Northcid1ind4
10,44.6,67.6,22.9,1,Northcid1ind4
10,44,67.8,22.8,1,Northcid1ind4
10,38,67.5,20.2,1,Northcid1ind4
10,46.4,68.3,21.3,1,Northcid1ind4
10,40.4,67.8,17.4,1,Northcid1ind4
10,47.7,67.9,19.3,1,Northcid1ind4
10,49,68,20.3,1,Northcid1ind4
10,51.2,67.4,19.4,1,Northcid1ind4
10,53.1,69.3,20,1,Northcid1ind4
10,57.2,67.9,21.3,1,Northcid1ind4
10,41,68.6,20.1,1,Northcid1ind4
10,54.9,69.3,18.6,1,Northcid1ind4
10,53.7,67.9,22.1,1,Northcid1ind4
10,50.8,67.5,23.2,1,Northcid1ind4
10,52.1,67.4,21.1,1,Northcid1ind4
10,46.4,67.8,23.8,1,Northcid1ind4
10,48.7,68,20.6,1,Northcid1ind4
10,46.3,68.1,21.7,1,Northcid1ind4
10,47,68,17.9,1,Northcid1ind4
10,49.1,67.8,17.8,1,Northcid1ind4
10,49.4,67.8,23,1,Northcid1ind4
10,53.3,67.6,17,1,Northcid1ind4
10,48.5,68.5,19.9,1,Northcid1ind4
10,39.8,67.9,17.4,1,Northcid1ind4
10,50.2,69.3,19.1,1,Northcid1ind4
10,60.8,67.1,22.2,1,Northcid1ind4
10,46.3,67.7,22.2,1,Northcid1ind4
10,54.2,68.1,19.3,1,Northcid1ind4
10,42.9,68.9,19.2,1,Northcid1ind4
10,44.8,68.3,18.5,1,Northcid1ind4
10,50.7,68,15.3,1,Northcid1ind4
11,32.7,72.9,20.7,1,Northcid1ind4
11,39.6,73,22.4,1,Northcid1ind4
11,32.7,72,23.8,1,Northcid1ind4
11,31.5,72.7,20.2,1,Northcid1ind4
11,37.5,71.9,21,1,Northcid1ind4
11,33.5,72.7,19.4,1,Northcid1ind4
11,26.3,72.2,22.6,1,Northcid1ind4
11,33.3,72.7,20.5,1,Northcid1ind4
11,33.6,72,22.7,1,Northcid1ind4
11,31.1,72.5,22.5,1,Northcid1ind4
11,32.6,72.7,19.3,1,Northcid1ind4
11,30.1,72.7,22.3,1,Northcid1ind4
11,29.6,72.6,20.8,1,Northcid1ind4
11,34.1,72.4,21.5,1,Northcid1ind4
11,37.3,72.4,19.9,1,Northcid1ind4
11,37.2,72.9,22.8,1,Northcid1ind4
11,26.9,72.6,23.2,1,Northcid1ind4
11,30.4,72.8,22.8,1,Northcid1ind4
11,37,72.1,19.8,1,Northcid1ind4
11,28,72.3,21.3,1,Northcid1ind4
11,35.8,73.1,20.9,1,Northcid1ind4
11,28.6,73.1,19,1,Northcid1ind4
11,36.8,73.2,19.8,1,Northcid1ind4
11,37.5,72.5,23,1,Northcid1ind4
11,30.6,71.8,23.5,1,Northcid1ind4
11,25.5,72.9,21.7,1,Northcid1ind4
11,30.7,72,23.2,1,Northcid1ind4
11,33.1,72.5,22.3,1,Northcid1ind4
11,38.4,71.9,20.5,1,Northcid1ind4
11,39.9,73,20.6,1,Northcid1ind4
12,19.8,75.7,22.8,1,Northcid1ind4
12,21.8,76.2,25.1,1,Northcid1ind4
12,10.3,76.6,28,1,Northcid1ind4
12,19.2,75.9,27.5,1,Northcid1ind4
12,16.5,76.2,26.1,1,Northcid1ind4
12,16.5,76.1,13.5,1,Northcid1ind4
12,15.4,75.5,26.6,1,Northcid1ind4
12,20.8,75.7,18.1,1,Northcid1ind4
12,23.9,75.5,19.2,1,Northcid1ind4
12,18.8,75.5,17.6,1,Northcid1ind4
12,19.8,76.1,19.3,1,Northcid1ind4
12,16.1,76.2,23,1,Northcid1ind4
12,17.4,76.3,18.7,1,Northcid1ind4
12,27.6,75.7,27.7,1,Northcid1ind4
12,17,75.6,18.3,1,Northcid1ind4
12,23,76.5,19.6,1,Northcid1ind4
12,19.9,76,23.3,1,Northcid1ind4
12,28,76.1,12.2,1,Northcid1ind4
12,20.7,76,19,1,Northcid1ind4
12,21.1,76.2,17.2,1,Northcid1ind4
12,21.8,76.1,20,1,Northcid1ind4
12,22.1,76,26.5,1,Northcid1ind4
12,19,76.8,29.3,1,Northcid1ind4
12,20.7,76.2,22.3,1,Northcid1ind4
12,22.2,75.9,28.3,1,Northcid1ind4
12,18.7,76.2,24.6,1,Northcid1ind4
12,24,75.6,18.2,1,Northcid1ind4
12,30.1,76.3,22.7,1,Northcid1ind4
12,20.9,75.6,19.5,1,Northcid1ind4
12,16.6,76.2,23.8,1,Northcid1ind4
12,17.3,76.6,18.2,1,Northcid1ind4
1,15.8,72.8,23.5,1,Northcid1ind4
1,20.4,72.9,25.8,1,Northcid1ind4
1,16,72.4,22.1,1,Northcid1ind4
1,18.9,72.4,31,1,Northcid1ind4
1,17.4,73,17.2,1,Northcid1ind4
1,14.7,72.8,19.5,1,Northcid1ind4
1,7.4,73,29.3,1,Northcid1ind4
1,10.7,72.8,22,1,Northcid1ind4
1,25.5,72.8,26.6,1,Northcid1ind4
1,11.4,73,24.2,1,Northcid1ind4
1,10.5,72.8,20.7,1,Northcid1ind4
1,14.8,72.2,24.3,1,Northcid1ind4
1,19.1,72.7,27.6,1,Northcid1ind4
1,18,73.1,26.7,1,Northcid1ind4
1,21.2,72.5,21,1,Northcid1ind4
1,20,72.5,21.6,1,Northcid1ind4
1,18.9,72.3,21.2,1,Northcid1ind4
1,11.9,72.1,19.5,1,Northcid1ind4
1,13.9,73.2,24.4,1,Northcid1ind4
1,14.5,72.4,35,1,Northcid1ind4
1,11.6,72.6,27.6,1,Northcid1ind4
1,16.6,72.7,28.6,1,Northcid1ind4
1,16.2,72.6,17.8,1,Northcid1ind4
1,15.9,72.2,23.3,1,Northcid1ind4
1,13.5,72.3,23,1,Northcid1ind4
1,10.8,72.2,19.4,1,Northcid1ind4
1,22.1,72.3,23.1,1,Northcid1ind4
1,17.6,72.7,15.4,1,Northcid1ind4
1,19.2,72.7,19.4,1,Northcid1ind4
1,17.7,72.8,27.7,1,Northcid1ind4
1,9.8,72.6,29.4,1,Northcid1ind4
2,22.7,72.9,23.2,1,Northcid1ind4
2,27.6,72.7,20.9,1,Northcid1ind4
2,19.7,72.8,19.5,1,Northcid1ind4
2,21.8,72.6,21.2,1,Northcid1ind4
2,22.8,73,21.5,1,Northcid1ind4
2,23.5,73.2,21.4,1,Northcid1ind4
2,26.9,73.2,17.2,1,Northcid1ind4
2,25.7,73.1,23.4,1,Northcid1ind4
2,26.4,73.2,19,1,Northcid1ind4
2,22.6,72.4,19.3,1,Northcid1ind4
2,23.6,73.4,19.6,1,Northcid1ind4
2,24.9,72.6,20.5,1,Northcid1ind4
2,20.3,72.6,25,1,Northcid1ind4
2,23,72.2,21.2,1,Northcid1ind4
2,22.6,72.6,22.9,1,Northcid1ind4
2,28.3,72.7,24,1,Northcid1ind4
2,18.6,72.9,23.8,1,Northcid1ind4
2,22.6,72.9,22.3,1,Northcid1ind4
2,18.4,72.4,22.8,1,Northcid1ind4
2,32.8,72.1,23.9,1,Northcid1ind4
2,29.6,73.1,22.2,1,Northcid1ind4
2,15.9,73.5,24.4,1,Northcid1ind4
2,21.1,73.1,24.8,1,Northcid1ind4
2,25.9,73.1,28.1,1,Northcid1ind4
2,20.4,72.9,25.5,1,Northcid1ind4
2,20.1,72.4,23.7,1,Northcid1ind4
2,19.6,72.4,22,1,Northcid1ind4
2,24.1,73.2,21.9,1,Northcid1ind4
3,32.1,69.5,23.9,1,Northcid1ind4
3,30.5,68.7,19.1,1,Northcid1ind4
3,31.8,69.5,22.4,1,Northcid1ind4
3,28.5,69.5,16.1,1,Northcid1ind4
3,36.3,70.4,18.8,1,Northcid1ind4
3,36.2,69.1,24.9,1,Northcid1ind4
3,30,69,20.2,1,Northcid1ind4
3,35.5,69.7,17.2,1,Northcid1ind4
3,43.7,69.4,21.5,1,Northcid1ind4
3,29.1,68.6,23.4,1,Northcid1ind4
3,36.1,69.5,24.4,1,Northcid1ind4
3,34.3,69.2,18.9,1,Northcid1ind4
3,33.8,68.5,17.1,1,Northcid1ind4
3,29.7,68.8,18.3,1,Northcid1ind4
3,31.2,69.5,19.2,1,Northcid1ind4
3,37.6,70,16.6,1,Northcid1ind4
3,35,68.5,21,1,Northcid1ind4
3,32.3,69.7,21.4,1,Northcid1ind4
3,34.4,68.8,17.7,1,Northcid1ind4
3,32.8,68.9,22.3,1,Northcid1ind4
3,33.4,68.8,21,1,Northcid1ind4
3,37.1,69.3,19,1,Northcid1ind4
3,38.6,68.7,19.7,1,Northcid1ind4
3,35.6,69.9,26.7,1,Northcid1ind4
3,34.8,69.4,18.6,1,Northcid1ind4
3,29.8,67.3,22.3,1,Northcid1ind4
3,34.3,68.9,20.3,1,Northcid1ind4
3,29.5,69.7,25.9,1,Northcid1ind4
3,39.9,69.4,20.5,1,Northcid1ind4
3,40.1,69.5,23.3,1,Northcid1ind4
3,39.4,67.7,18.3,1,Northcid1ind4
4,40.5,64.7,17.9,1,Northcid1ind4
4,46.8,65.6,15.4,1,Northcid1ind4
4,49.4,66.8,15.2,1,Northcid1ind4
4,47.5,66.6,13.4,1,Northcid1ind4
4,37.7,64.8,16.7,1,Northcid1ind4
4,44.3,65,23.6,1,Northcid1ind4
4,48.3,66.9,16,1,Northcid1ind4
4,41.1,65.1,17.8,1,Northcid1ind4
4,49.7,65.7,18.9,1,Northcid1ind4
4,49.9,63.1,21.5,1,Northcid1ind4
4,44.7,63.8,19.3,1,Northcid1ind4
4,46.7,64,19,1,Northcid1ind4
4,44.9,63.6,18.5,1,Northcid1ind4
4,42.9,63.6,18.3,1,Northcid1ind4
4,58.2,63.5,14.5,1,Northcid1ind4
4,54.4,65.9,16.2,1,Northcid1ind4
4,38.1,63.6,21.5,1,Northcid1ind4
4,44.4,63.8,18.2,1,Northcid1ind4
4,50.4,65.7,20.5,1,Northcid1ind4
4,35.5,63.5,16.7,1,Northcid1ind4
4,55,66.1,19.6,1,Northcid1ind4
4,41.4,63.2,16.6,1,Northcid1ind4
4,59.7,64.5,13.3,1,Northcid1ind4
4,38.1,64.7,19.4,1,Northcid1ind4
4,51.9,63.5,20,1,Northcid1ind4
4,36.5,64.1,22.2,1,Northcid1ind4
4,53.5,63.9,17.4,1,Northcid1ind4
4,37.2,65.4,18.6,1,Northcid1ind4
4,52,65.5,23.4,1,Northcid1ind4
4,54.1,65.3,16.5,1,Northcid1ind4
5,56.2,64.1,14.7,1,Northcid1ind4
5,59.8,63.3,21.5,1,Northcid1ind4
5,55.9,64.7,18.9,1,Northcid1ind4
5,54.4,64,16.9,1,Northcid1ind4
5,61.1,66.8,20.8,1,Northcid1ind4
5,60.3,63.7,20.2,1,Northcid1ind4
5,60.8,64.7,16.6,1,Northcid1ind4
5,60.9,64.2,19.4,1,Northcid1ind4
5,65.3,64.9,11.7,1,Northcid1ind4
5,62,64.2,20.6,1,Northcid1ind4
5,61.3,65,17.6,1,Northcid1ind4
5,54.3,64.1,17.8,1,Northcid1ind4
5,56.7,64.4,20.4,1,Northcid1ind4
5,61.9,63.5,20.2,1,Northcid1ind4
5,57.9,64.2,15.4,1,Northcid1ind4
5,45.1,64,12.7,1,Northcid1ind4
5,56.6,62.4,14.4,1,Northcid1ind4
5,52.8,64.6,10.6,1,Northcid1ind4
5,53.2,63.5,15.2,1,Northcid1ind4
5,50.2,63.2,13.4,1,Northcid1ind4
5,57.6,63.4,15.5,1,Northcid1ind4
5,52.1,65.3,8.4,1,Northcid1ind4
5,46.6,64.4,18,1,Northcid1ind4
5,57,63.5,21.5,1,Northcid1ind4
5,55.1,65,16,1,Northcid1ind4
5,60.4,63.6,21.6,1,Northcid1ind4
5,45.6,63.4,14.9,1,Northcid1ind4
5,60.9,64.5,19,1,Northcid1ind4
5,44.9,65.1,15.3,1,Northcid1ind4
5,60.8,65.6,13.5,1,Northcid1ind4
5,70.4,65,17.4,1,Northcid1ind4
6,71.8,66.5,15,1,Northcid1ind4
6,70.8,66.6,15.1,1,Northcid1ind4
6,74.7,66.2,15.2,1,Northcid1ind4
6,73.9,66.3,15.3,1,Northcid1ind4
6,79.1,66,15.4,1,Northcid1ind4
6,71.1,66.3,15.5,1,Northcid1ind4
6,74.5,66.2,15.6,1,Northcid1ind4
6,66.5,66.7,15.7,1,Northcid1ind4
6,72.6,66.3,15.8,1,Northcid1ind4
6,72.7,66.2,15.9,1,Northcid1ind4
6,73.3,66,16,1,Northcid1ind4
6,71.7,65.7,16.1,1,Northcid1ind4
6,77.9,66.4,16.2,1,Northcid1ind4
6,74.2,66.4,16.3,1,Northcid1ind4
6,71.2,66.1,16.4,1,Northcid1ind4
6,79.9,66.1,16.5,1,Northcid1ind4
6,71.5,65.8,16.6,1,Northcid1ind4
6,69.6,66.1,16.7,1,Northcid1ind4
6,81.7,66.3,16.8,1,Northcid1ind4
6,73.2,66.6,16.9,1,Northcid1ind4
6,83.2,65.8,17,1,Northcid1ind4
6,72.5,66.3,17.1,1,Northcid1ind4
6,77.9,65.8,17.2,1,Northcid1ind4
6,78.7,65.9,17.3,1,Northcid1ind4
6,72,65.8,17.4,1,Northcid1ind4
6,74.5,65.5,17.5,1,Northcid1ind4
6,71.6,66,17.6,1,Northcid1ind4
6,76.6,65.7,17.7,1,Northcid1ind4
6,78.4,65.9,17.8,1,Northcid1ind4
6,76.7,66.3,17.9,1,Northcid1ind4
7,73.8,68.6,17,1,Northcid1ind4
7,67,68.2,17.1,1,Northcid1ind4
7,71.9,68.1,17.2,1,Northcid1ind4
7,76.2,68.2,17.3,1,Northcid1ind4
7,71.3,68.1,17.4,1,Northcid1ind4
7,68.8,68.2,17.5,1,Northcid1ind4
7,70.3,68.2,17.6,1,Northcid1ind4
7,73.1,67.9,17.7,1,Northcid1ind4
7,72.1,68.3,17.8,1,Northcid1ind4
7,71,68.3,17.9,1,Northcid1ind4
7,74.1,68.4,18,1,Northcid1ind4
7,74.3,68,18.1,1,Northcid1ind4
7,73.3,68.5,18.2,1,Northcid1ind4
7,73.3,67.8,18.3,1,Northcid1ind4
7,75.7,68.4,18.4,1,Northcid1ind4
7,78.3,68.3,18.5,1,Northcid1ind4
7,71.2,68.3,18.6,1,Northcid1ind4
7,70.8,67.8,18.7,1,Northcid1ind4
7,77.7,68.3,18.8,1,Northcid1ind4
7,74.4,68.1,18.9,1,Northcid1ind4
7,72.9,68.2,19,1,Northcid1ind4
7,72,68.3,19.1,1,Northcid1ind4
7,72.1,68.3,19.2,1,Northcid1ind4
7,70.4,68.3,19.3,1,Northcid1ind4
7,74.7,68.3,19.4,1,Northcid1ind4
7,74.4,68.1,19.5,1,Northcid1ind4
7,72,67.9,19.6,1,Northcid1ind4
7,71.1,68,19.7,1,Northcid1ind4
7,68.2,67.5,19.8,1,Northcid1ind4
7,77,68,19.9,1,Northcid1ind4
7,68.2,68.3,20,1,Northcid1ind4
8,82.3,68.9,20.5,1,Northcid1ind4
8,76,69.1,20.3,1,Northcid1ind4
8,76.2,69.3,20.1,1,Northcid1ind4
8,76,69.1,19.8,1,Northcid1ind4
8,74.1,68.9,19.6,1,Northcid1ind4
8,79.4,68.7,19.4,1,Northcid1ind4
8,77.3,69.4,19.2,1,Northcid1ind4
8,75,68.7,19,1,Northcid1ind4
8,78.1,69.5,18.7,1,Northcid1ind4
8,80.9,69.1,18.5,1,Northcid1ind4
8,76.9,69,18.3,1,Northcid1ind4
8,77.8,68.9,18.1,1,Northcid1ind4
8,72.9,69,17.9,1,Northcid1ind4
8,75.3,68.9,17.6,1,Northcid1ind4
8,75.4,68.7,17.4,1,Northcid1ind4
8,77.4,69,17.2,1,Northcid1ind4
8,81,69.1,17,1,Northcid1ind4
8,75.6,69.2,16.8,1,Northcid1ind4
8,75.2,69.1,16.5,1,Northcid1ind4
8,82.4,69.3,16.3,1,Northcid1ind4
8,76.8,68.8,16.1,1,Northcid1ind4
8,74,69.2,15.9,1,Northcid1ind4
8,75,69.2,15.7,1,Northcid1ind4
8,75.6,69,15.4,1,Northcid1ind4
8,75.7,69.1,15.2,1,Northcid1ind4
8,76.7,69,15,1,Northcid1ind4
8,68,68.8,14.8,1,Northcid1ind4
8,74.5,69.3,14.6,1,Northcid1ind4
8,75.2,69,14.3,1,Northcid1ind4
8,81.4,69.2,14.1,1,Northcid1ind4
8,77.9,69.3,13.9,1,Northcid1ind4
9,64,72.3,22.2,1,Northcid1ind4
9,65.9,72.3,17,1,Northcid1ind4
9,61.1,71.7,21.2,1,Northcid1ind4
9,56.9,71.8,16.5,1,Northcid1ind4
9,55.4,72.8,18,1,Northcid1ind4
9,70.8,73.1,20.4,1,Northcid1ind4
9,64.5,72.4,15.6,1,Northcid1ind4
9,50.6,72.4,20.5,1,Northcid1ind4
9,62.1,72.5,15.7,1,Northcid1ind4
9,58.1,73.6,13.6,1,Northcid1ind4
9,63.3,72.1,17,1,Northcid1ind4
9,64,72.3,22.2,1,Northcid1ind4
9,64.4,72.9,16.7,1,Northcid1ind4
9,58.8,71.8,23.2,1,Northcid1ind4
9,50.6,72.6,22.8,1,Northcid1ind4
9,58.4,72.3,16.6,1,Northcid1ind4
9,70.5,71.4,13.9,1,Northcid1ind4
9,62.5,72.3,16.7,1,Northcid1ind4
9,64.5,72.5,19,1,Northcid1ind4
9,46.4,72.2,17.5,1,Northcid1ind4
9,60.9,73.1,12.7,1,Northcid1ind4
9,74.5,73.5,18.1,1,Northcid1ind4
9,60.1,72.5,13.5,1,Northcid1ind4
9,59,71.8,15.4,1,Northcid1ind4
9,65.2,72.5,15.6,1,Northcid1ind4
9,77.4,72.4,13.3,1,Northcid1ind4
9,52,72.3,15.1,1,Northcid1ind4
9,63.6,72.6,16.3,1,Northcid1ind4
9,58.7,73.3,17.6,1,Northcid1ind4
9,58,72,13.8,1,Northcid1ind4
10,53.1,67.6,20.3,1,Northcid1ind4
10,44.7,68.2,21.8,1,Northcid1ind4
10,59.8,67.9,19.9,1,Northcid1ind4
10,45.9,67.9,25.7,1,Northcid1ind4
10,46.9,68.1,26,1,Northcid1ind4
10,53.2,67.8,21.5,1,Northcid1ind4
10,32,68.2,17.6,1,Northcid1ind4
10,52.5,67.5,20.5,1,Northcid1ind4
10,47.6,66.6,21.5,1,Northcid1ind4
10,55.9,68.8,20.7,1,Northcid1ind4
10,48.1,67.8,17.9,1,Northcid1ind4
10,38.2,68.2,24.8,1,Northcid1ind4
10,45.4,67.7,19.7,1,Northcid1ind4
10,46,68.4,23.4,1,Northcid1ind4
10,38.5,67.9,18.9,1,Northcid1ind4
10,53.6,67.8,21.7,1,Northcid1ind4
10,46.6,67.8,23.9,1,Northcid1ind4
10,49.3,67.4,19.1,1,Northcid1ind4
10,44.9,68,22.2,1,Northcid1ind4
10,50.9,67.1,21.5,1,Northcid1ind4
10,51.1,67.8,19.4,1,Northcid1ind4
10,49.3,68.7,21.1,1,Northcid1ind4
10,44.1,68,21.8,1,Northcid1ind4
10,52.1,68.4,18.3,1,Northcid1ind4
10,57.5,68.3,16,1,Northcid1ind4
10,43.7,68.3,20.6,1,Northcid1ind4
10,35.2,67.7,21.4,1,Northcid1ind4
10,58.2,67.5,21,1,Northcid1ind4
10,48.1,67.6,17.7,1,Northcid1ind4
10,49.3,68.8,21.8,1,Northcid1ind4
10,41.4,68,21.8,1,Northcid1ind4
11,41.2,72.6,24.2,1,Northcid1ind4
11,33.9,73,21.6,1,Northcid1ind4
11,37.9,72.6,21.9,1,Northcid1ind4
11,37.3,72.1,19.4,1,Northcid1ind4
11,33.1,72.1,21.4,1,Northcid1ind4
11,44.1,72.5,19.9,1,Northcid1ind4
11,32.1,72.7,20.5,1,Northcid1ind4
11,41.8,73.3,18.2,1,Northcid1ind4
11,36.8,72.1,22.6,1,Northcid1ind4
11,26,72.4,23.7,1,Northcid1ind4
11,31.4,73,19.3,1,Northcid1ind4
11,33.2,72.3,20.9,1,Northcid1ind4
11,26.2,73,20.3,1,Northcid1ind4
11,32.4,72.4,20.8,1,Northcid1ind4
11,35,72.4,20.2,1,Northcid1ind4
11,37.5,72.8,19.6,1,Northcid1ind4
11,28.4,72.3,18.5,1,Northcid1ind4
11,39.3,72.2,22.6,1,Northcid1ind4
11,32.1,73.1,22,1,Northcid1ind4
11,42.2,72.6,22.1,1,Northcid1ind4
11,22.9,72.4,23.3,1,Northcid1ind4
11,36.7,72.7,21.5,1,Northcid1ind4
11,32.8,72.5,22.2,1,Northcid1ind4
11,38,73.2,18.9,1,Northcid1ind4
11,36.9,72.4,22.7,1,Northcid1ind4
11,32.7,72.8,21.3,1,Northcid1ind4
11,25.7,72.5,22.2,1,Northcid1ind4
11,32.4,72.4,22.9,1,Northcid1ind4
11,37.6,71.9,23.3,1,Northcid1ind4
11,33,73.1,23,1,Northcid1ind4
12,19.4,75.6,14.9,1,Northcid1ind4
12,24.8,76.3,27.9,1,Northcid1ind4
12,18.9,75.8,23.2,1,Northcid1ind4
12,17.4,76.2,22.6,1,Northcid1ind4
12,20.5,75.7,16.7,1,Northcid1ind4
12,21.6,76.2,16.7,1,Northcid1ind4
12,16.4,75.7,17.7,1,Northcid1ind4
12,19.7,75.6,28.6,1,Northcid1ind4
12,20.2,76,14.8,1,Northcid1ind4
12,22.8,76,22.9,1,Northcid1ind4
12,18.2,76.2,17.5,1,Northcid1ind4
12,20.3,75.4,31,1,Northcid1ind4
12,17.1,76.1,25.3,1,Northcid1ind4
12,27,76.3,24.9,1,Northcid1ind4
12,21,76.6,23,1,Northcid1ind4
12,22.4,76.1,30.1,1,Northcid1ind4
12,19,75.8,22.7,1,Northcid1ind4
12,17.8,75.8,24.6,1,Northcid1ind4
12,20.8,76.1,21.1,1,Northcid1ind4
12,14.6,76,20.3,1,Northcid1ind4
12,19.6,76.1,20.1,1,Northcid1ind4
12,18.6,75.8,18.9,1,Northcid1ind4
12,27.1,76,24.9,1,Northcid1ind4
12,23.9,75.9,24.9,1,Northcid1ind4
12,26.4,76.4,22.7,1,Northcid1ind4
12,18.3,75.9,18.8,1,Northcid1ind4
12,27.9,76.4,24.3,1,Northcid1ind4
12,19.5,76.4,24.4,1,Northcid1ind4
12,26.8,76.2,23,1,Northcid1ind4
12,17.3,76.6,15.5,1,Northcid1ind4
12,22.5,75.9,27.3,1,Northcid1ind4
1,17.4,72.8,23.7,1,Northcid1ind5
1,23.2,72.4,16.9,1,Northcid1ind5
1,16,72.3,17.8,1,Northcid1ind5
1,24.8,72.6,14.4,1,Northcid1ind5
1,14.2,72.1,27,1,Northcid1ind5
1,23.8,72.6,18.6,1,Northcid1ind5
1,17.9,72.9,25,1,Northcid1ind5
1,8.8,72.5,20.1,1,Northcid1ind5
1,28.8,72.1,27.3,1,Northcid1ind5
1,10.3,72.8,24.3,1,Northcid1ind5
1,16.5,71.9,13.7,1,Northcid1ind5
1,18.1,72.6,19.1,1,Northcid1ind5
1,20.1,72.4,19.7,1,Northcid1ind5
1,18.1,72.3,19.1,1,Northcid1ind5
1,19.2,72.9,21.8,1,Northcid1ind5
1,18.4,72.4,24,1,Northcid1ind5
1,27.1,72.5,25.1,1,Northcid1ind5
1,17.8,72.1,28.3,1,Northcid1ind5
1,18.6,72.8,21.1,1,Northcid1ind5
1,12.5,73.2,23.8,1,Northcid1ind5
1,15.8,72.6,24.2,1,Northcid1ind5
1,14.9,72.6,21,1,Northcid1ind5
1,23.7,72.4,25.4,1,Northcid1ind5
1,16.8,72.7,20.3,1,Northcid1ind5
1,24.7,72.9,25.9,1,Northcid1ind5
1,13.4,72.4,19.2,1,Northcid1ind5
1,13.9,72.3,21.2,1,Northcid1ind5
1,8.9,72.4,21.8,1,Northcid1ind5
1,19.7,72.6,20.4,1,Northcid1ind5
1,13.2,72.4,23.1,1,Northcid1ind5
1,4.6,72.2,23.3,1,Northcid1ind5
2,22.6,72.9,21.2,1,Northcid1ind5
2,25.4,72.7,23.6,1,Northcid1ind5
2,27.1,72.6,25.5,1,Northcid1ind5
2,16.3,72.7,24.3,1,Northcid1ind5
2,24.5,73.1,19.9,1,Northcid1ind5
2,30.6,72,20.5,1,Northcid1ind5
2,28.5,73.2,23.8,1,Northcid1ind5
2,18.9,72.8,23.7,1,Northcid1ind5
2,19.4,72.9,22.9,1,Northcid1ind5
2,29.8,73.4,26.6,1,Northcid1ind5
2,26.9,73.7,21.6,1,Northcid1ind5
2,22.7,72.3,18.9,1,Northcid1ind5
2,26.2,72.3,21.7,1,Northcid1ind5
2,26.7,73.2,24.6,1,Northcid1ind5
2,21.5,72.9,20.2,1,Northcid1ind5
2,22.7,72.7,21.9,1,Northcid1ind5
2,21.1,72.7,21.9,1,Northcid1ind5
2,25.1,72.8,24.1,1,Northcid1ind5
2,24.1,72.4,23.1,1,Northcid1ind5
2,22.6,72.7,22,1,Northcid1ind5
2,18.5,72.6,24.1,1,Northcid1ind5
2,22.2,72.9,22.8,1,Northcid1ind5
2,20.4,73.3,23.8,1,Northcid1ind5
2,16.7,73.4,21.8,1,Northcid1ind5
2,28,72.8,22,1,Northcid1ind5
2,25.6,73.8,20.3,1,Northcid1ind5
2,16,72.2,21.7,1,Northcid1ind5
2,17.7,72.7,20.1,1,Northcid1ind5
3,33.8,69.2,17.4,1,Northcid1ind5
3,34.1,69.5,18.6,1,Northcid1ind5
3,38.9,70,21.4,1,Northcid1ind5
3,36.9,69.9,14.1,1,Northcid1ind5
3,35.7,70.9,19.7,1,Northcid1ind5
3,31.5,69,23.7,1,Northcid1ind5
3,40.1,69.2,21.6,1,Northcid1ind5
3,33,70,24.8,1,Northcid1ind5
3,33,69.5,19.7,1,Northcid1ind5
3,35.9,70.2,21.8,1,Northcid1ind5
3,39.2,70.1,21.2,1,Northcid1ind5
3,34.2,70.1,25.5,1,Northcid1ind5
3,33.2,69.1,19.2,1,Northcid1ind5
3,31.3,70.3,17.2,1,Northcid1ind5
3,37.2,67.5,16.7,1,Northcid1ind5
3,31,69.8,20.1,1,Northcid1ind5
3,19.1,69.2,22.2,1,Northcid1ind5
3,36.9,69.8,20.6,1,Northcid1ind5
3,34.6,69.4,27,1,Northcid1ind5
3,29.1,69.2,24.4,1,Northcid1ind5
3,37.9,68.3,16.5,1,Northcid1ind5
3,38.2,70,21.4,1,Northcid1ind5
3,36.2,69.5,23.6,1,Northcid1ind5
3,35.3,69.8,20.8,1,Northcid1ind5
3,30.9,70.3,25.1,1,Northcid1ind5
3,32.7,70,21.2,1,Northcid1ind5
3,37.7,68.9,18.9,1,Northcid1ind5
3,38.9,71.4,16.1,1,Northcid1ind5
